güzel ama çift simli idare eder	1
sevdim ekran felan geniş güzel ama parmak izi okuyucu ciddi anlamda çok yavaş sürekli hata veriyor	1
Güzel ama kalın biraz bana büyük geldi iade mecburen	1
ürün çok güzel ama kamerasını çok beğenmedim	1
Güzel ama kutu biraz darbe almış keşke daha iyi paketlenseydi	1
ürünü aldım 2 haftaya yaklaştı telefon güzel ona lafım yok kamera da güzel işletim sistemi de güzel amaa gel gelelim bataryaya 5000amper bataraya si olan Bi telefona göre şarjı 12 saat gidiyor oyun falan da yok dolmaya gelince de kutudan 15 w şarj kutusu çıkıyor oda 2saaten fazla şarj ediyor 25 Walt şarj aleti alınacak onun için de oda 350 lira kulakaklik girişi yok kablosuz kulaklık alınacak oda nerden baksan adam akıllısı 400 500 kilifiydi camıydi 6 bine geldi bana yazın bu paraya Apple 11 satiyolardi almadım pişmanım o kadar para verdikten sonra şarj aletini ve kulaklığı kutudan beklerdim bataraya da fos bu kadar para ya değer mi bilmem paraya kıyıp Apple alın derim samsung bitmiş	1
Güzel ama telefon tam oturmadı	1
ürün güzel ama vergisi ödenmemiş.ithal yazdığında anlamalıydım	1
güzel ama bibekran koruyucu hediye edilebilirdi.	1
urun gayet güzel ama belki kronik belki değil kasada ozellikle sol çıta çıt çıt ses gelmesi biraz can sıktı sonradan fark ettim...	1
Güzel ama daha ucuz olmasını isterdim.	1
Yaşlılar için ürün gayet güzel ama ilk günkü gibi şarzı çok uzun gitmiyor muhtemelen eski tarihli batarya beklediği için ömrünü kısalıyor almaya değer yinede çünkü tuşlu telefon artık yok	1
Yaşlılar için ürün gayet güzel ama ilk günkü gibi şarzı çok uzun gitmiyor muhtemelen eski tarihli batarya beklediği için ömrünü kısalıyor almaya değer yinede çünkü tuşlu telefon artık yok	1
telefon güzel ama batarya bozuk çıktı ondan 1 yıldız verdim	1
Ürünü anneme aldım. Güzel ama telefon görüşmesi yaparken birden kapanıyor başlarda olmuyordu şimdilerde çok fazla olmaya başladı. Ama gayet kullanışlı ve boyut olarak büyük bir telefon 🏻	1
telefon güzel ama batarya bozuk çıktı ondan 1 yıldız verdim	1
Telefon güzel ama neden Türkçe koymamışlar lütfen yardımcı olun	1
Ürünü kardeşime aldım sıfır olmasına rağmen arama yaparken karşıya ses gitmiyordu. Yenisiyle değiştirme talep ettik fakat eskisini düzeltip geri gönderdiler. Firmaya kolay ulaştık bu yönü güzel ama ürünü değişim için kargoyla gönderdiğimizde kargo ücretini bize yüklemeye çalıştılar daha sonradan halledebildik bu durumu. Şimdi memnunuz. Ama aksilikler yaşadık haberiniz olsun.	1
güzel ama arada donuyor	1
Kargo sağlam geldi ama telefon biraz ısınıyor  oda telefonun ince olduğu için olabilir ama telefon tam bir fişek  1 haftalık kullanım sonrası batarya 4000 mah hissi vermiyor  parmak okuyucu ekranda olduğundandır mı bilmem okuyamıyor bastırmak gerekiyor oda telefonu kıracak hissi veriyor ıphodan samsunga geçtim bunda aradığım haz isteklerimi karşılayamadı eski samsungcu olarak samsung işi salmış gibi gözüküyor  ve çok gereksiz uygulamalar telefonfa sildim yada durdurdum fazla kalabalık yapıyor fotoğraf güzel ama özelliklerini yansıtmıyor	1
ürün çok güzel ama hemen şarjı bitiyor	1
çok güzel ama fiyatı çok artmış bu devirde alınmaz	1
Ürün arzalı çıktı görünüş olarak güzel ama düşünün yeni bir telefon geliyor kutusuyla açıp bakıyorsun arızalı	1
aldım kullanıyorum tel güzel ama arkasındaki samsung yazısında kayma var garantiye verip teli çöp etmek istemedim ama bence almayim	1
Kargo çok iyi paketlenmisti telefonun ekranı çok büyük çok güzel çok parlak ses dizaynı muhteşem ön kamerası çok güzel ama arka Kamerayı biraz beğenmedim Ama bu fiyata piyasadaki telefonların en iyisi	1
Orjinal güzel ama benımkı sarjı bıtığ kapandıgında sım kartı gormuyor kartımda mı sıkıntı var telefında mı bılmıyorum bır telefoncuya sorucam	1
Tasarımı güzel ama yavaş bir telefon. Anneannem için almıştık o gayet memnun. Google app yok ama internetten bakarak farklı uygulamalar üstünden istediğimiz app leri kurduk. Paketleme çok iyiydi orijinal kutusunda her şey tam olarak geldi	1
telefon güzel ama ben inç boyunu küçük bulduğum için iade ettim yanlış model almışım galiba	1
güzel ama bi s10+ değil	1
Telefon güzel ama 2 ay olduktan sonra telefon kapandı çalışmadı garantisi var diye yolladık İstanbula şuan iyi	1
Android den geçtim beğenerek aldım rengi de çok güzel ama kullanması zor geldi 😞 bü yüzden iade edicem galiba 😔😔edit kullanabiliyorum 😄	1
ürün tam istediğim gibi görselde neyse o telefon fiyatına göre çok güzel ama Zil sesi çok az çıkıyor	1
ürün hoşuma gitti sıkıntı yoq gayet güzel ama aklımda bi şüphe kaldı telefon kutusunda jiletini yoqdu anlamadim başkada bi sıkıntısi yoqdu	1
Aslında ürün güzel ama oyun oynamama rağmen çabuk ısınması dikkatimi çekmişti. Meğersem ısınma probleminden dolayı Samsungun üretimden kaldırdığı Exynos işlemcili telefonmuş. üretimden kalkmasına rağmen tedarikçileri ellerinde kalanları satıyorlarmış. onu da ben almış oldum. haberi şimdi gördüm. dikkat etmenizi öneririm. fiyat farkı da yok. model numarası SM-G780F değil SM-G780G olması gerekiyor yani işlemcinin Qualcomm Snadpragon 865 olması gerekiyor.  Biraz kandırılmış hissettiğim için puan kırdım.  Ekleme: Fiyatı çok düşmüş. model nosuna  dikkat edin. çok ısınıyor!!!	1
Teslimat çok çabuk oldu teşekkürler ama bataryası çok zayıf 2 saat bile gitmiyor telefon güzel ama	1
telefon güzel ama icinde garanti belgesi yok.	1
telefon güzel ama çok geç elime ulaştı	1
Kargo 2 hafta sonra geldi. Trendyol Express önermiyorum. Telefon güzel ama ulaşım berbat.	1
Şubat ayında almış olduğum Arçelik bulaşık makinesi hiç temiz yıkamıyor. Servis geldi baktı dedi pervane dönüyor, buhar yapıyor, tahliye yolu temiz, tuz güzel, deterjan Finişh Quantum oda güzel, işte sorun orada dedim her şey güzel ama yıkamıyor gelen 2 servis içinde makinede sözde yıkanmış halde bıraktım sordukları soru böylemi yıkıyor evet öyle kirli bırakıyor.   Sürekli evde yıkıyorum bulaşığı makinem olmasına rağmen... Evdeki tüm eşyalarım Arçelik, TV, kurutma makinesi, buzdolabı, çamaşır makinesi, çay kahve makineleri ama bulaşık makinesi tam bir fiyasko... Değişim istiyorum hiç memnun değilim. Parça değişmesini istemiyorum.	1
2013 yılında Arçelik marka bulaşık makinesi aldım.yıkaması çok güzel ama sepetin demirleri bütün paslandı. önce farklı bir marka kullandım hiç bu sorunu yaşamamıştım internette çamaşır suyundan olabilir diye yazmışlar ama alakası bile yok.lütfen ilgilenir misiniz.	1
Arçelik çamaşır makinesi ömrümden ömür götürdü. 80 derecede attığım beyazlar bile sadece ıslanıp çıkıyor. Kesinlikle yemin ederim temizlemiyor. Makine için kaç defa geldiler gittiler sonuç yok. İnanın ömrümden ömür gitti. Asla temizlemiyor. Yalvarıyorum size alın makinemi İstanbul'a ana merkeze götürün incelesinler. Kesinlikle sorunu var. Lütfen artık derdime çare bulun Arçelik. Buzdolabınız güzel bulaşık makineniz güzel ama çamaşır makineniz tam bir fiyasko.	1
Daha bir senelik evliyim. Çamaşır makinem bir senede 5 defa bozuldu ve yine çamaşır makinem bozuk 1 senede Arçelik denilen firmadan aldım ama hiç doğru düzgün kullanamadım. Sırf Türk malı diye aldık ama bizi böyle rezil ediyor. Zaten Arçelik servisinde ilk kuruluma gelenlerin ilgi alakaları çok güzel ama sonradan makine bozulunca çağırdığımız teknik servisler hiç ilgilenmiyorlar.	1
2 yıl önce Hotpoint marka çamaşır makinesi aldım arızası çıktığı için servisi aradım. Hotpoint Türkiye’de ki satışını durdurduğu için servis ağını Vestel’le anlaştığını öğrendim. Gelip makinemi aldılar Herhangi bir arıza yoktur deyip geri getirdiler. Getirirken makinemi düşürüp deterjan kapağını kırmışlar sipariş verdiklerini söylediler aylar geçti kimse ne aradı ne sordu defalarca aramam sonucu geldiler malzemenin gelmeyeceğini bu sebepten Vestel marka çamaşır makinesi ile değişim teklif ettiler çözüm sunmaları güzel ama tek makine üzerine diretiyorlar olabilecek makineyi söylediğimde üretim yapılmadığını söylüyorlar. Tekrar aradığımda dosyamı kapatmışlar gerekçesi de neymiş ben mevcut çamaşır makinemin parçasını bekliyormuşum külliyen beni arayanların yalan beyanlarıdır kendi işlerine geldikleri gibi yazıp çiziyorlar	1
Vestel 9812 TSE çamaşır makinesi aldık. Makinenin her şeyi güzel ama ekrandaki dokunmatik kısmı çağ dışı... İlk çıkan dokunmatik ekran telefonlar gibi. Hissiyatı berbat, basıyorsun algılamıyor, sert basman gerekiyor, basıyorsun geç cevap veriyor vb. Vestel artık ucuz malzeme kullanımından ne zaman vazgeçecek, kardeşim kaliteli yap millet aldığına pişman olmasın. Buzdolabı var bende 620p olan dokunmatiği süper. Çamaşır makinesi 2149 TL ama Vestel Venüs 1 gibi dokunmatik koymuşlar. Benim anladığım ürün satmamak için ellerinden geleni yapıyorlar. Sattıklarına da bu çağ dışı malzemeleri layık görüyorlar. Ürünü internetten aldım benim makinede mi sorun var dedim ama mağazada incelediğim tüm çamaşır makinelerinin dokunmatiği aynı. Ürünü iade etmememin sebebi çamaşırları iyi yıkaması rengi güzel olması tasarımı şık olması ama dediğim gibi dokunmatik kısmı rezalet. Yakışmıyor Vestel'e!	1
Vestel'den aldığım çamaşır makinemi garanti kapsamında ek ücret karşılığında 7 yıla uzatmama rağmen sistemde olmadığı söyleniyor bu ekstra para alınırken güzel ama sisteme girmemek ne oluyor? Milleti böyle mağdur etmek hoşlarına mı gidiyor çok merak ediyorum...	1
6 senedir kullandığım Vestel çamaşır makinemin körük lastiği aşınma sonucu hafif yırtılmıştır. Ürünüm 7 sene garantili olmasına rağmen bende ücretli talebinde bulundular ve bütün beyaz eşya Vestel'dir Şu anda hiçbir sıkıntı yaşamadım gayet güzel ama bu ücret talebi kesinlikle kabul etmiyorum lütfen gereğinin yapılmasını istiyorum.	1
Yeni evleniyorum bilen bilir paraya gerçekten çok ihtiyaç oluyor yinede ürünlerimizi Bosch'tan aldık her şey güzel ama kurulum yapılırken bulaşık ve çamaşır makinemizde kablo kısa geldi denilerek 110 artı para alındı sonra öğrendim ki nalburda bunlar 7 TL'ye satılıyor tebrikler Bosch bu kadar paracı olma lazımsa söyleyin yollayalım!	1
6 önce bütün beyaz eşyalarımı Bosch kalitesine güvenerek aldım, fakat buzdolabı bir sefer değişim, kaç seferde sorunlu... Sesli çalışıyor, soğutmuyor şikayeti halen devam ediyor, halen de çözüm bulunmuş değil. Çamaşır ve bulaşık makinesi güzel ama buzdolabı tam fiyasko. Çözüm odaklı servis anlayışı yok.	1
27 Ocak, da Hepsiburada'dan almış olduğum Altus marka kurutma makinesini ayın 4' ünde teslim aldım aynı gün servisi aradım Arçelik çamaşır makinesinin üzerine montaj olacak diye özellikle belirtmiş olduğum halde çamaşır makinesinin üzerine montajın yapılacağını ama gelen servis aparat getirmemiş ve bize söylenmedi aparatla takılacak diye ama ayın 5'inde getirip takarız dediler ben tamam dedim gelen olmadı aradım 7, sin getirelim dediler yine yok tekrar aradım ayın 8, inde dediler yine yok getirecekleri bir aparat bu kadar mı zor Arçelik ne yapmak istiyor malını satarken iyi ama bir aparatı temin edemeyecek kadar yetersiz mi bu servisler bir daha mı kapısının önünden geçmem Arçelik.	1
Ürün sıfır kapalı paket ve geldiğinde arızalıydı. Sıfır paket nasıl arıza olabilir? Hiç ilgi alaka yok. Serviste aynı gün içinde teslim edilmesi gereken ürün erteleniyor ürünü satarken iyi ama sattıktan sonra da kimse umursamıyor. Servisi arıyoruz çaresine bakılmalı.	1
Doğrayıcım bozulduğu için eşim Altus'un Blender setini almış. Almaz olaydı güç çok iyi ama doğrama aparatını kullandığımda içindeki kenarlarından dışarıya dökülüyor. Bıçakla doğrasam daha az uğraştırır. Daha önceki setimin doğrayıcısı kırılmıştı, sadece doğrayıcı için yeniledik. Maalesef yenisinin de doğrayıcısı kullanılacak gibi değil. Bırakın bu işi çünkü parayı sokaktan toplamıyoruz. Nasıl bir firma doğrayıcı aparatını tam oturmayan şekilde yapar. Bütün setleri aynımı bilmiyorum bizdeki 736 m ya da p modeli.	1
4 tur servis geliyor farklı farklı programlarda kullandırıyor ama elbiseler yanıyor giyecek elbise kalmadı her gelmesine makinede bir şey yok diyorlar. Satarken ürünü iyi ama kimse arkasında durmuyor. Altus aldığıma pişman oldum garantisi olmasa her parçasını değiştirirlerdi yetkililerin ilgilenmesini istiyorum.	1
Media Markt tan yapmış olduğum derin dondurucu siparişinde nakliye sıkıntısından dolayı ürünün teşhir sanki outlet ürünü. Gibi geldi yanları şişmiş bombeli geldi her neyse ürün değişim oldu tekrar bugün yeni ürün geldi.\n\n Yanları iyi ama bu sefer motor arızası ile karşı karşıya geldik böyle markaların nefes alıp ürünün kalitesizliğini ortaya ya en son Tüketici Hakem Heyetine başvuracağım. Ya da yakacağım derhal çözüm bulunsun mağduriyet yaşıyoruz ürünlerimiz hep açıkta kaldı bu da kapak olsun bir daha Altus'a yaklaşmam.	1
Aldığım buzdolabı ilk haftada ses yüzünden arızaya geldiler hortum dediler devamı bitmedi önce kartı sonra kompresörü sonra fanı şimdi de kapı contası değişmesi lazım diyorlar satarken servis iyi ama yeter artık bu dolabı değişimini istiyorum bitmiyor arızası deyince ret cevabı geliyor aynı yılda 5 parça değişmesi gerekiyormuş buzdolabı da kaç parça var ki zaten.	1
Ben yaklaşık 1 sene önce Arçelik Smart TV almıştım. A50 80 4K Smart TV modeli tam bilmiyorum ama Smart TV olduğu kesin. Televizyon panel ve ses olarak iyi ama bir Smart TV olarak berbat. youtube.com da her reklam arasında donuyor. Ayrıca sound bar takayım dedim. Ses hem televizyondan, hem de soundbar'dan geliyor ve yankı yapıyor. Anlayacağınız Smart TV demişler ama sadece normal TV olarak kullanılabiliyor.	1
Antalya Arçelik bayiinden set üstü ocak satın aldım. Alırken dedantörüm var gelirken 2 metre tüp hortumu lazım, getirir misiniz dedim. Tamam dediler. Eşim ve ben yoğun çalışıyoruz geliş saatinizi net söyler misiniz dedim. Saat 10-12 arası kesin geleceklerini söylediler. Fakat saat 12 oldu gelmediler. Tekrar aradığımda binbir türlü yalan söylediler. (bayide 10 tane olan malzemeden tedarik sorunu yaşamışlar ) servisi saat 17' de zor getirttim.\n\nGeldiklerinde hortum getirdik ama dedantörü de almanız lazım 150 TL. Diye direttiler. Ben istemediğimi söyleyince set üstü ocağı bıraktılar. Hortumu açamayız açarsak mutlaka almalısınız dediler. Bağlantıları yapmadan malzemeyi bırakıp kaçtılar. Bu kadar ilgisiz, insan yanıltmaya çalışan bir servis olamaz. Hem geç geleceklerini söylemediler, hem sadece hortum getireceğiz dediler, hem de hem de dedantörü satmak için diretip almayınca bağlantıları bile yapmadan gittiler. Servisi çok sıkıntılı bilginiz olsun. Satarken iyi ama satın aldıktan sonra umurlarında değilsiniz.	1
Arçelik'ten 2 yıl önce aldığım halende garantisi devam eden 2476CEI marka buzdolabımın 1 aydır her hafta ana kartı yanıyor gelip yapıyorlar tekrar yanıyor böyle böyle 3 tür yanıyor çoluk çocuk bu yaz günü meyvelerin tadını unuttuk küçük çocuğum var süt kullanamıyorum 1 aydır kahvaltılık alıyorum bozuluyor ve koskoca Arçelik halen tamir edelim diyor ben artık çöpe atmaktan bıktım acaba değişim için neyi bekliyor 2 gündür de değişim istediğim için ne arayan ne soran var garantili ayıplı malına sahip çıkmayan bir firma Arçelik üstelik Ankara gazino şubesinden aldıysanız çalışanları tam bir ukala satarken iyi ama arıza varsa sizi kovmaktan beter ediyorlar dinlemiyorlar bile hakkımı sonuna kadar arayacağım. Tüketici Hakları kaymakamlık BİMER CİMER her yere başvuracağım bu şekilde mağdur etmelerini koskoca Arçelik'e yakıştıramadım yazıklar olsun size Arçelik pişmanlıktır.	1
Arçelik kombi aldık firmadan ve bu firmanın sattığı kombi bozuk çıktı. Sıcak suyun derecesi tutmuyor sonra 3 kere servis geldi beceremedi teknik ekipleri bilgisiz ve yetersiz tamir ederken kombinin üstünden yoğun duman ve koku çıktı şalteri indirdi o şekilde kurtardı kombiyi ama kurtuldu mu bilemiyoruz. Garantisi devam ediyor ürünü ya gelin adam gibi tamir edin ya da alın ürünü paramızı iade edin 1 aydır sizle mi uğraşacağız bu işi bilmiyorsanız yapmayın. Gaz valfi ayar istiyormuş bölge ekibi gelecekmiş falan filan ayarı yapanda izinliymiş bilmem ne ayıptır.	1
"Arçelik s 7590 imperium hepa filtreli (çocuklar için ) süpürge aldık. Yeni nesil süpürgenin teknik özellikleri iyi ama;\n1. Başlık kısmı berbat, halıda gitmiyor. Ve bir kişinin de karşıdan halıya basması gerekiyor. 4 aşamalı koldan kumandalı çekim gücü normalde iyi ama başlığın yere yapışması ve hareket etmemesi çekim gücü ile alakalı değil. Çünkü en düşük çekim gücünde de aynı sıkıntıyı yaşadık. Bu sorunu ilettik bizden ana fonksiyonel başlığı aldılar yerine fonksiyonel olmayan ve hiçbir farkı olmayan bir başlık verdiler... Bunun da farkı yok... İlk başlığı istedik, o sorunlu diye vermediler.\n2. Süpürge ağır ve hareket ettirmek gerçekten sıkıntı. Süpürme işini sürekli ertelemenize sebep oluyor...\n3. Süpürgenin başlık borusunun içinde mandal kısmı 5. Kullanımda kırıldı başlık sıkıştı. Servis çağırdık yeni boru getirdiler, garanti kapsam dışı. O mandal kısmı o kadar kolay kırıldı ki 60 liraya tekrar yenisini sattılar.\n4. Hepa filtre önüne konulan koruyucu sünger kolay doluyor, dolunca neredeyse hiç çekmiyor. Sık sık temizlenmesi gerekiyor.\n5. Çöp haznesinde ulaşılmayan ve temizlenmesi mümkün olmayan bir yer var. Hazneyi çıkarıp yıkasanız dahi orası hep pislik kalıyor temizlenmiyor. Suyla denedik yine olmadı...\n6. Servisi ve genel merkezi kaç kez aradık ne geri aldılar ne de çözüm buldular. En son dedikleri \"	1
Yetkili servis sorumsuzluğu. Yeni almış olduğum buzdolabı aralıksız 4 gündür çalışıyor. Dinlenmeye geçmiyor. Yetkili servis talebinde bulunduğumda En erken Pazartesi günü gelecekler dediler. 5 gün var daha. 5 güne kadar buzdolabının motoru yanar. Bu ne sorumsuzluktur.\n\nArçelik markaya güvenip alıyoruz o kadar para ödüyoruz satış yaparken iyi ama sorun Olduğunda ortada yoklar. Bu kabul edilemez bir şey. 5 gün var daha insaf. Buzdolabının motoru yandıktan sonramı gelecekler. Müşteri memnuniyeti bu şekilde mi sağlanıyor. Bunu acilen çözüme ulaştırmaları gerekiyor. Ben 5 gün bekleyemem. Motor arıza yapınca o zaman ne olacak. Güvenimizi bu şekilde sarsmaya hakkınız yok. Acilen yetkili servis istiyorum.	1
Arçelik midi fırın aldım. Fırın kısmı iyi ama ızgara kısmı hiç iyi değil. Saatlerce çalıştırıyorum ama kızartmıyor. Eski  mini fırınımdan çok memnundum. Küçük diye bunu aldım. Ama pişman oldum. Ben ızgarasını çok kullanırım. Bunda randıman alamıyorum.	1
28.06.2021'de servis geldi bulaşık makinesi kapağının yamukluğunun normal olduğunu Arçelik ürünlerinin hepsinin böyle olduğunu söyledi 10.07.2021 tarihinde ikinci servis geldi sorunun kelepçeden kaynaklı olduğunu söyledi ve kelepçenin değişmesi gerektiğini söyledi.\n\n15.07.2021 tarihinde 3. servis geldi ve kelepçeyle alakası yok sorunun kapağın yamuk olması ile alakası olduğunu söyledi ve bugün içinde sizi arayacaklarını söylediler aradan 4 gün geçmesine rağmen kimse aramadı üstüne 2 defa aramama rağmen ciddiyetsiz bir şekilde biz buradan hiçbir şey göremiyoruz diye cevap aldım. Arçelik ile ilgili sorun var bilgi alabilmek için ben S*** 'un servisini aramam lazım anlayamadım.\n\nBütün ürünlerim Arçelik Ürün alırken çok iyi garantiyi yeniletmek için çok iyi ama hizmete gelince sıfır böyle giderse zaten daha çok müşteri kaybı yaşarsınız.	1
Ben 3 sene önce bir Arçelik telve makinesi aldım k3200. Daha 2 senesi dolmadan ürün bozuldu. Ana kartı yanmış kapsam dışında dediler bundan 1.5 sene önce garanti devam etmesine rağmen Pendik yetkili servise 160 TL para ödedim aradan 1.5 sene daha geçti ürün yine arıza veriyor. Şu an elektriğe takınca Mavi ışık yanıyor bu anakartın yanmadığı anlamına geliyormuş ama yani Arçelik telve muadillerinin en az 2.5-3 katı fiyatta iken biz neden bu denli arıza ile karşılaşıyoruz?\n\nBu ürünü çöpe atıp Arzum Okka alma düşüncesindeyim yani lütfen Şikayetvar 'daki geri dönüşlere bakın böyle bir şey olamaz. Arzum Okka nın geri dönüş puanı oldukça iyi ama Arçelik bu konuda bence o kadar başarılı değil. Evimdeki bütün beyaz eşyalarım küçük ev aletlerim Arçelik Beko memnunum da açıkçası ama şu kahve makinesi konusu bence olmamış.	1
Bulaşık Makinesi yaklaşık 1 yıldır iyi temizlemiyor. 10 defa servise gitti ve hiçbir şekilde sonuç alınamadı. Kapak kısmı çamur gibi izler var. Artık Hakem Heyeti'ne gideceğiz. Şikayetçiyiz. Arçelik hiç yakışmıyor. Ürünü satarken iyi ama şikayet olunca kimse arızayı kabullenmiyor. Ürün değişimi istiyoruz.	1
Arçelik Ümraniye Çarşı bayinden bir davlumbaz aldım. Alırken müşteri memnuniyeti çok iyi ama sonra bir sorun olduğunda sizi tanımıyorlar. Davlumbazın montajını yarım bırakıp giden servis ve inox baca parçasını ispiralle yamuk yumuk kesip getiren servis işte yurdum yerli malı hizmeti budur.	1
Arçelik mini fırın aldım. Garantisi devam etmekte. Alt kısmi başlarda iyi çalışıyordu, sonra hiç ısıtmamaya başladı. Buz gibi hiçbir şey pişirmiyor. Aradım servis geldi, çalışıyor dedi ilgilenmeden gitti. Ama 1 saat bile çalışsa, açınca bariz belli buz gibi üst kısmi iyi ama alt hiç çalışmıyor. ilgilenirlerse çok mutlu olurum. Aksi takdirde Tüketici Hakları'na başvuru yapmak zorunda kalacağım.	1
Yaklaşık 3 hafta önce evimizde 2 petek haricinde diğer petekler ısıtmamaya başladı. Bunun üzerine Muğla Arçelik yetkili servisine arıza başvurusunda bulundum. Gelen servis elemanları kombiye dahi bakmadan! Kapıdan kombi ile ilgili bir sorun olmadığını, peteklere giden boruların temizlenmesi gerektiğini, evin kapısına kadar geldikleri içinde 50 TL ödememizi istediler. \n\nPiyasada petek ve boru temizliği yapan E**' nın servisince boruların temizliği yapıldığı halde değişen bir şey olmadı, temizliği yapan teknik personel, sorunun kombiden kaynaklandığını Arçelik yetkili servisince bakılması gerektiğini söylemesi üzerine tekrar Arçelik yetkili servis geldi ve yine kapıdan (kombiye falan bakma yok) sorunun kombiden kaynaklanmadığını söylemesi üzerine, birazcık direnince gelip kombiye sadece dışından şöyle bir bakıp esanjör arızası var değişmesi gerekiyor bunun için sipariş verirseniz çarşambaya gelir, perşembeye takılır denildi. Bugün perşembe olduğu halde ses soluk yok, ben birkaç kez aradığımda ise hemen dönüleceği söylenip bir daha dönüş yapılmıyor.\n\n 3 haftadır buz gibi evde oturmak zorunda bırakılıyoruz Muğla Arçelik servisince. Bize bir çözüm üretin yeter ki diyoruz yok. Bu mudur Arçelik'in müşteri memnuniyeti ilkesi, ürününün her zaman arkasında olması. Satarken çok iyi ama kullanırken basının çaresine bak durumları. 3 haftadır buz gibi evde mağdur edilen müşteri...	1
6344 i model daha yeni aldığım bulaşık makinesi kurutma yapmıyor defalarca servis geldi defalarca 444'lu numarayı aradım ama yok yok yok. İki aydır mağdurum sürekli bu işle uğraşıyorum ama oyalamaktan başka bir yaptıkları yok. Bulaşıklar sırılsıklam çıkıyor, bana söyledikleri tek şey Arçelik' in tavsiye ettiği ürünleri deterjanı kullanmıyorsunuz yahu tavsiye ne demek kullanırsanız iyi olur demek. \n\nO zaman bu deterjanı kullanmıyorsanız bu makineyi satmıyoruz deselerdi. Mühendislerimiz karar veriyor değişime onlar gelecekler diyeli bir ay oldu ne ses var ne haber. 15 yıldır bulaşık makinesi kullanıyorum .Arçelik çalışanları sanki ilk defa bulaşık makinesi görüyormuşuz gibi davranıyorlar. Biz yıprandık başka insanlar yıpranmasın belki sorun yaşamadığınız zaman iyi ama sorun yaşadığınızda çözüm yok.	1
Çeyiz paketi aldım çamaşır makinesi bulaşık makinesi televizyon buzdolabı fırın ankastre ocak davlumbaz derin dondurucu.\nFırın ilk aldığım andan beri pişirmiyor servis desen alay ediyor Tüketici Hakları'na gidin diyor gittik de zaten aylar oldu ses yok. Çamaşır makinesi 10 yıllık makine gibi yürüyor titremekten e haliyle seside çok televizyon donuyor. Allah'tan diğerleri iyi ama bu üç ürün elimizde patladı kimsede sahip çıkmıyor markasına satsak satamayız da mağdur olmamızla kaldık.	1
Beko yetkili satıcısında 20.12.2021 tarihinde almış olduğumuz d 92 uv kurutma makinesini 3 kez kullandık ve çamaşırlar nemli çıktı kurutmadı daha 4 günlük makine idi ve servis çağırdık makinenin bozuk olduğu teşhisi konuldu biz iadesini istedik. Onayı verildi lakin 1 Aralık cumartesi günü Beko genel müdürlük ürün değişim biriminden m** bey aradı ve siz değerli müşterimizin mağduriyetini gidermek için size en son reklamları dönen en yük modeli gönderelim aradaki fiyat farkını da almadan dedi model ise km99 peki biz bir bakalım dedik çünkü görmedik inceledik pazartesi günü bizi tekrar aradı. Tamam gönderin dedik elimizde yok üretimi bir süre olmayacak vs denildi. Km 99 b verelim denildi iyi ama biz baktığımızda bulunduğumuz bölgelerde var dediğimizde tamam araştıralım denildi kapatıldı.\n\n2 gün sonra yine aranıldık yeter artık 99b olsun dedik bu sefer de bu kalmamış üretilmiyormuş? Reklamı dönen bangır bangır reklam yapılan en yeni ürün nasıl üretilmez? Bu seferde de hibrit modeli verelim dediler biz de bunu kabul etmiyoruz mağazalarda ürün görünüyor neden çekilmiyor dediğimiz de aradan 1 2 gün sonra bu seferde servisten aradılar bunlara da aynı şeyi dediğimizde evet o şubede 2 adet var ama biri müşteriye ayrılmış biri satılmış denildi. Biz neyiz dedim? Bundan 3 gün önce orada var dediğimizde neden hemen müdahale etmediniz dedim tamam ben tekrar bakacağım denildi ve bir daha ses soluk yok bu kadar basit mi gerçekten? Bizim o zaman almak istediğimiz Siemens ıq500 serisi idi şu an fiyatı 10500 TL aradaki fiyat farkını ödemesini yapılmasını ve artık ürünün bize ulaştırılmasını istemiyoruz. Bayilerde görünen ürün bize gönderilemiyor. Yeni denilen ürün üretilmiyor peki ne yapıyorsunuz siz? Bu konu ile ilgili Tüketici Hakları'na başvuru yapılacaktır.	1
Beko marka TV Netflix özelikli TV'de donma var ama sürekli değil günde en az 2 - 3 sefer ben nefret ettim. Servis yetersiz. 5 defa geldiler çözüm üretmediler ben Koç'u severim müşteri hizmetleri anlayışı iyi ama servisler sıkıntılı.	1
